epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
77,556.766,0.3205,0.75596,1,0.67278,0.00035382,0.00035382,0.00035382
78,564.124,0.29453,0.77072,1,0.67733,0.000339673,0.000339673,0.000339673
79,571.409,0.28086,0.77526,1,0.66825,0.000325526,0.000325526,0.000325526
80,578.595,0.28667,0.78434,1,0.6603,0.000311379,0.000311379,0.000311379
81,585.906,0.2936,0.76731,1,0.63159,0.000297232,0.000297232,0.000297232
82,593.523,0.2605,0.78661,1,0.69523,0.000283085,0.000283085,0.000283085
83,602.45,0.24586,0.78093,1,0.68663,0.000268938,0.000268938,0.000268938
84,610.402,0.2484,0.78093,1,0.66213,0.000254791,0.000254791,0.000254791
85,617.573,0.23218,0.77639,1,0.67909,0.000240644,0.000240644,0.000240644
86,624.965,0.23018,0.7832,1,0.64661,0.000226497,0.000226497,0.000226497
87,632.262,0.21404,0.7832,1,0.68059,0.000212349,0.000212349,0.000212349
88,639.34,0.23588,0.7798,1,0.68586,0.000198202,0.000198202,0.000198202
89,646.678,0.22068,0.79909,1,0.66291,0.000184055,0.000184055,0.000184055
90,654.334,0.20259,0.78661,1,0.68722,0.000169908,0.000169908,0.000169908
91,688.578,0.20848,0.78774,1,0.67845,0.000155761,0.000155761,0.000155761
92,695.396,0.20295,0.78888,1,0.69958,0.000141614,0.000141614,0.000141614
93,702.098,0.21396,0.78888,1,0.69666,0.000127467,0.000127467,0.000127467
94,708.942,0.18938,0.78888,1,0.70389,0.00011332,0.00011332,0.00011332
95,715.833,0.1883,0.78207,1,0.70647,9.91726e-05,9.91726e-05,9.91726e-05
96,722.832,0.18272,0.78661,1,0.68968,8.50255e-05,8.50255e-05,8.50255e-05
97,730.567,0.19543,0.79455,1,0.67472,7.08784e-05,7.08784e-05,7.08784e-05
98,738.647,0.18226,0.79909,1,0.69088,5.67313e-05,5.67313e-05,5.67313e-05
99,757.84,0.16616,0.79342,1,0.68042,4.25842e-05,4.25842e-05,4.25842e-05
100,768.22,0.19137,0.79455,1,0.68131,2.84371e-05,2.84371e-05,2.84371e-05
