epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
76,3178.03,0.10116,0.95786,1,0.12103,0.000367967,0.000367967,0.000367967
77,3220.1,0.10735,0.96087,1,0.12521,0.00035382,0.00035382,0.00035382
78,3260.84,0.10097,0.96614,1,0.12056,0.000339673,0.000339673,0.000339673
79,3302.36,0.08554,0.96163,1,0.10755,0.000325526,0.000325526,0.000325526
80,3344.54,0.10739,0.96313,1,0.11708,0.000311379,0.000311379,0.000311379
81,3384.69,0.0888,0.96012,1,0.11873,0.000297232,0.000297232,0.000297232
82,3424.95,0.08458,0.96464,1,0.11275,0.000283085,0.000283085,0.000283085
83,3466.7,0.08166,0.96388,1,0.11694,0.000268938,0.000268938,0.000268938
84,3508.71,0.08143,0.96313,1,0.119,0.000254791,0.000254791,0.000254791
85,3548.94,0.08597,0.96087,1,0.12712,0.000240644,0.000240644,0.000240644
86,3591.37,0.08928,0.96464,1,0.11065,0.000226497,0.000226497,0.000226497
87,3635.34,0.09269,0.96163,1,0.10762,0.000212349,0.000212349,0.000212349
88,3678.56,0.08737,0.95862,1,0.12153,0.000198202,0.000198202,0.000198202
89,3722.6,0.07655,0.96238,1,0.1091,0.000184055,0.000184055,0.000184055
90,3765.24,0.08618,0.96464,1,0.10921,0.000169908,0.000169908,0.000169908
91,3878.45,0.08311,0.96388,1,0.10959,0.000155761,0.000155761,0.000155761
92,3922.58,0.07089,0.96388,1,0.10577,0.000141614,0.000141614,0.000141614
93,3968.2,0.06648,0.96464,1,0.10451,0.000127467,0.000127467,0.000127467
94,4009.21,0.07832,0.96689,1,0.10188,0.00011332,0.00011332,0.00011332
95,4051.93,0.07176,0.96238,1,0.11126,9.91726e-05,9.91726e-05,9.91726e-05
96,4094.25,0.0667,0.96388,1,0.10801,8.50255e-05,8.50255e-05,8.50255e-05
97,4136.46,0.06643,0.96464,1,0.10599,7.08784e-05,7.08784e-05,7.08784e-05
98,4181.2,0.06598,0.96614,1,0.10274,5.67313e-05,5.67313e-05,5.67313e-05
99,4223.45,0.06176,0.96614,1,0.09903,4.25842e-05,4.25842e-05,4.25842e-05
100,4265.03,0.06482,0.96689,1,0.09916,2.84371e-05,2.84371e-05,2.84371e-05
