epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
77,384.098,0.14583,0.78653,1,0.70874,0.00103987,0.00103987,0.00103987
78,388.879,0.13636,0.76027,1,0.83911,0.00103162,0.00103162,0.00103162
79,393.661,0.1216,0.79224,1,0.69678,0.00102337,0.00102337,0.00102337
80,398.174,0.11747,0.79395,1,0.69189,0.00101512,0.00101512,0.00101512
81,403.11,0.13915,0.79509,1,0.66357,0.00100687,0.00100687,0.00100687
82,408.352,0.13417,0.78596,1,0.68774,0.000998616,0.000998616,0.000998616
83,412.487,0.12106,0.79224,1,0.68384,0.000990365,0.000990365,0.000990365
84,416.645,0.12276,0.7968,1,0.71313,0.000982113,0.000982113,0.000982113
85,421.821,0.10368,0.79509,1,0.81812,0.000973861,0.000973861,0.000973861
86,425.522,0.11448,0.80194,1,0.75098,0.00096561,0.00096561,0.00096561
87,430.387,0.09273,0.80308,1,0.83911,0.000957358,0.000957358,0.000957358
88,435.437,0.10288,0.78938,1,0.76245,0.000949106,0.000949106,0.000949106
89,440.535,0.10176,0.80023,1,0.67749,0.000940855,0.000940855,0.000940855
90,445.241,0.11722,0.80537,1,0.73145,0.000932603,0.000932603,0.000932603
91,450.264,0.14233,0.73116,1,0.94043,0.000924352,0.000924352,0.000924352
92,454.973,0.13264,0.78425,1,0.74634,0.0009161,0.0009161,0.0009161
93,459.648,0.10526,0.7968,1,0.68213,0.000907848,0.000907848,0.000907848
94,463.453,0.08874,0.80137,1,0.75732,0.000899597,0.000899597,0.000899597
95,468.841,0.076,0.81507,1,0.66211,0.000891345,0.000891345,0.000891345
96,473.138,0.0661,0.78482,1,0.83325,0.000883093,0.000883093,0.000883093
97,477.797,0.09334,0.81678,1,0.67358,0.000874842,0.000874842,0.000874842
98,482.749,0.0989,0.80993,1,0.7168,0.00086659,0.00086659,0.00086659
99,487.798,0.10196,0.81107,1,0.67017,0.000858338,0.000858338,0.000858338
100,492.197,0.07608,0.80765,1,0.66309,0.000850087,0.000850087,0.000850087
101,497.266,0.08764,0.81279,1,0.63574,0.000841835,0.000841835,0.000841835
102,500.818,0.06226,0.81792,1,0.68677,0.000833583,0.000833583,0.000833583
103,505.395,0.06718,0.81735,1,0.67212,0.000825332,0.000825332,0.000825332
104,510.385,0.07696,0.79795,1,0.74146,0.00081708,0.00081708,0.00081708
105,515.533,0.08604,0.81678,1,0.72778,0.000808828,0.000808828,0.000808828
106,520.161,0.08785,0.80879,1,0.73389,0.000800577,0.000800577,0.000800577
107,525.13,0.07958,0.79795,1,0.79346,0.000792325,0.000792325,0.000792325
108,529.849,0.09079,0.8145,1,0.66089,0.000784073,0.000784073,0.000784073
109,534.54,0.07924,0.8105,1,0.72437,0.000775822,0.000775822,0.000775822
110,538.606,0.07796,0.81221,1,0.65161,0.00076757,0.00076757,0.00076757
111,543.558,0.07022,0.8145,1,0.74927,0.000759318,0.000759318,0.000759318
112,548.674,0.05143,0.80537,1,0.71875,0.000751067,0.000751067,0.000751067
113,553.365,0.06161,0.81735,1,0.68774,0.000742815,0.000742815,0.000742815
114,558.349,0.05143,0.82021,1,0.74414,0.000734564,0.000734564,0.000734564
115,563.32,0.06616,0.82249,1,0.75024,0.000726312,0.000726312,0.000726312
116,566.831,0.06708,0.80194,1,0.78149,0.00071806,0.00071806,0.00071806
117,571.837,0.06419,0.80651,1,0.77271,0.000709809,0.000709809,0.000709809
118,576.583,0.05667,0.81336,1,0.77246,0.000701557,0.000701557,0.000701557
119,581.377,0.06377,0.8105,1,0.81348,0.000693305,0.000693305,0.000693305
120,586.108,0.05057,0.81678,1,0.72144,0.000685054,0.000685054,0.000685054
121,591.058,0.04772,0.81221,1,0.76416,0.000676802,0.000676802,0.000676802
122,595.067,0.04393,0.81678,1,0.74902,0.00066855,0.00066855,0.00066855
123,599.987,0.05225,0.81621,1,0.77905,0.000660299,0.000660299,0.000660299
124,603.933,0.0519,0.81564,1,0.89844,0.000652047,0.000652047,0.000652047
125,609.023,0.06374,0.80651,1,0.85449,0.000643795,0.000643795,0.000643795
126,612.911,0.05854,0.80194,1,0.78564,0.000635544,0.000635544,0.000635544
127,617.873,0.04604,0.81564,1,0.7771,0.000627292,0.000627292,0.000627292
128,622.721,0.04206,0.8145,1,0.79077,0.00061904,0.00061904,0.00061904
129,627.56,0.04042,0.81393,1,0.80542,0.000610789,0.000610789,0.000610789
130,632.539,0.04297,0.82648,1,0.74585,0.000602537,0.000602537,0.000602537
131,637.122,0.04282,0.82306,1,0.74487,0.000594286,0.000594286,0.000594286
132,642.057,0.04342,0.82078,1,0.79858,0.000586034,0.000586034,0.000586034
133,646.573,0.04522,0.81164,1,0.80469,0.000577782,0.000577782,0.000577782
134,650.267,0.05299,0.80879,1,0.85376,0.000569531,0.000569531,0.000569531
135,655.54,0.05945,0.82306,1,0.75854,0.000561279,0.000561279,0.000561279
136,660.419,0.04992,0.81221,1,0.80322,0.000553027,0.000553027,0.000553027
137,665.431,0.06461,0.81849,1,0.77515,0.000544776,0.000544776,0.000544776
138,669.895,0.07511,0.81336,1,0.76904,0.000536524,0.000536524,0.000536524
139,674.831,0.05786,0.79338,1,0.74146,0.000528272,0.000528272,0.000528272
140,679.067,0.05681,0.8105,1,0.71045,0.000520021,0.000520021,0.000520021
141,683.951,0.04128,0.81336,1,0.73779,0.000511769,0.000511769,0.000511769
142,687.841,0.04552,0.80594,1,0.76709,0.000503517,0.000503517,0.000503517
143,692.702,0.04214,0.81906,1,0.77124,0.000495266,0.000495266,0.000495266
144,697.462,0.04144,0.82534,1,0.77051,0.000487014,0.000487014,0.000487014
145,702.115,0.03598,0.82135,1,0.75293,0.000478762,0.000478762,0.000478762
146,706.928,0.04205,0.81107,1,0.82739,0.000470511,0.000470511,0.000470511
147,712.032,0.03516,0.81564,1,0.84277,0.000462259,0.000462259,0.000462259
148,716.19,0.03149,0.81507,1,0.81641,0.000454007,0.000454007,0.000454007
149,721.1,0.03506,0.81963,1,0.84717,0.000445756,0.000445756,0.000445756
150,724.954,0.02864,0.81336,1,0.89307,0.000437504,0.000437504,0.000437504
151,729.749,0.03037,0.81735,1,0.80688,0.000429253,0.000429253,0.000429253
152,734.741,0.02674,0.82705,1,0.82764,0.000421001,0.000421001,0.000421001
153,739.618,0.03265,0.82249,1,0.85327,0.000412749,0.000412749,0.000412749
154,744.532,0.03373,0.83219,1,0.76172,0.000404498,0.000404498,0.000404498
155,749.181,0.02577,0.81792,1,0.78857,0.000396246,0.000396246,0.000396246
156,753.625,0.02529,0.82021,1,0.85181,0.000387994,0.000387994,0.000387994
157,758.401,0.02407,0.82078,1,0.82617,0.000379743,0.000379743,0.000379743
158,762.051,0.02828,0.83505,1,0.81494,0.000371491,0.000371491,0.000371491
159,767.142,0.02574,0.83048,1,0.80713,0.000363239,0.000363239,0.000363239
160,772.1,0.0221,0.83619,1,0.77026,0.000354988,0.000354988,0.000354988
161,776.799,0.02394,0.83733,1,0.80298,0.000346736,0.000346736,0.000346736
162,781.303,0.02487,0.84247,1,0.75879,0.000338484,0.000338484,0.000338484
163,786.286,0.02309,0.83333,1,0.73242,0.000330233,0.000330233,0.000330233
164,790.287,0.0212,0.83733,1,0.74097,0.000321981,0.000321981,0.000321981
165,795.516,0.01652,0.83733,1,0.77759,0.000313729,0.000313729,0.000313729
166,799.617,0.02189,0.83333,1,0.78369,0.000305478,0.000305478,0.000305478
167,804.179,0.01549,0.82877,1,0.78955,0.000297226,0.000297226,0.000297226
168,809.03,0.01704,0.82877,1,0.77588,0.000288974,0.000288974,0.000288974
169,813.568,0.02594,0.82934,1,0.7749,0.000280723,0.000280723,0.000280723
170,818.541,0.02677,0.83276,1,0.78882,0.000272471,0.000272471,0.000272471
171,823.234,0.01953,0.82591,1,0.79321,0.00026422,0.00026422,0.00026422
172,827.999,0.02286,0.83048,1,0.78564,0.000255968,0.000255968,0.000255968
173,832.954,0.0192,0.82249,1,0.84595,0.000247716,0.000247716,0.000247716
174,836.614,0.01541,0.82477,1,0.85767,0.000239465,0.000239465,0.000239465
175,841.729,0.02296,0.83105,1,0.81934,0.000231213,0.000231213,0.000231213
