epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
83,1001.91,0.10558,0.93465,1,0.19486,0.004588,0.004588,0.004588
84,1015.05,0.10113,0.93183,1,0.20514,0.004522,0.004522,0.004522
85,1027.65,0.10081,0.93653,1,0.20333,0.004456,0.004456,0.004456
86,1040.86,0.10459,0.93559,1,0.19885,0.00439,0.00439,0.00439
87,1053.55,0.10773,0.93512,1,0.20097,0.004324,0.004324,0.004324
88,1066.95,0.09986,0.93606,1,0.19816,0.004258,0.004258,0.004258
89,1080.29,0.09551,0.937,1,0.19504,0.004192,0.004192,0.004192
90,1093.29,0.09763,0.93606,1,0.19121,0.004126,0.004126,0.004126
91,1105.86,0.09546,0.93935,1,0.19037,0.00406,0.00406,0.00406
92,1118.56,0.11023,0.93747,1,0.18972,0.003994,0.003994,0.003994
93,1131.63,0.0891,0.937,1,0.19632,0.003928,0.003928,0.003928
94,1144.06,0.09142,0.93653,1,0.19961,0.003862,0.003862,0.003862
95,1156.94,0.09099,0.93794,1,0.19756,0.003796,0.003796,0.003796
96,1169.01,0.09423,0.93888,1,0.19535,0.00373,0.00373,0.00373
97,1180.46,0.09066,0.93559,1,0.20036,0.003664,0.003664,0.003664
98,1192.05,0.08695,0.93606,1,0.20315,0.003598,0.003598,0.003598
99,1204.56,0.09399,0.93606,1,0.19888,0.003532,0.003532,0.003532
100,1221.27,0.08475,0.93465,1,0.19667,0.003466,0.003466,0.003466
101,1234.96,0.08873,0.93747,1,0.19891,0.0034,0.0034,0.0034
102,1247.61,0.07759,0.93794,1,0.19389,0.003334,0.003334,0.003334
103,1260.61,0.08417,0.93982,1,0.19387,0.003268,0.003268,0.003268
104,1273.31,0.07505,0.94217,1,0.19552,0.003202,0.003202,0.003202
105,1285.68,0.08677,0.94358,1,0.19307,0.003136,0.003136,0.003136
106,1298.48,0.08403,0.93888,1,0.19019,0.00307,0.00307,0.00307
107,1311.39,0.06943,0.94311,1,0.18997,0.003004,0.003004,0.003004
108,1324.21,0.07161,0.94217,1,0.18696,0.002938,0.002938,0.002938
109,1335.91,0.07526,0.94358,1,0.18342,0.002872,0.002872,0.002872
110,1348.79,0.06765,0.94311,1,0.18715,0.002806,0.002806,0.002806
111,1363,0.06254,0.94264,1,0.186,0.00274,0.00274,0.00274
112,1378.07,0.06601,0.9417,1,0.18453,0.002674,0.002674,0.002674
113,1390.98,0.06794,0.9417,1,0.18594,0.002608,0.002608,0.002608
114,1404.64,0.06651,0.94452,1,0.17979,0.002542,0.002542,0.002542
115,1418.85,0.05458,0.94452,1,0.18038,0.002476,0.002476,0.002476
116,1432.6,0.06103,0.94358,1,0.18588,0.00241,0.00241,0.00241
117,1445.29,0.05208,0.94311,1,0.18438,0.002344,0.002344,0.002344
118,1456.98,0.05646,0.94217,1,0.18359,0.002278,0.002278,0.002278
119,1468.34,0.05882,0.94311,1,0.17874,0.002212,0.002212,0.002212
120,1479.79,0.06307,0.94311,1,0.17834,0.002146,0.002146,0.002146
121,1491.5,0.05409,0.9417,1,0.18116,0.00208,0.00208,0.00208
122,1503.05,0.05199,0.94217,1,0.18083,0.002014,0.002014,0.002014
123,1514.64,0.04756,0.94217,1,0.18325,0.001948,0.001948,0.001948
124,1526.56,0.05464,0.94123,1,0.19153,0.001882,0.001882,0.001882
125,1538.34,0.04543,0.9417,1,0.18765,0.001816,0.001816,0.001816
126,1550.31,0.04849,0.9417,1,0.18857,0.00175,0.00175,0.00175
127,1562.37,0.04435,0.94217,1,0.19026,0.001684,0.001684,0.001684
128,1574.22,0.04328,0.94217,1,0.18759,0.001618,0.001618,0.001618
129,1586.36,0.04146,0.94217,1,0.18753,0.001552,0.001552,0.001552
130,1598.4,0.03903,0.94264,1,0.18579,0.001486,0.001486,0.001486
131,1610.98,0.03897,0.94358,1,0.18732,0.00142,0.00142,0.00142
132,1624.42,0.0362,0.94405,1,0.18805,0.001354,0.001354,0.001354
133,1637.37,0.03475,0.94405,1,0.18483,0.001288,0.001288,0.001288
134,1649.58,0.03612,0.94358,1,0.18755,0.001222,0.001222,0.001222
135,1663.13,0.03847,0.94264,1,0.18489,0.001156,0.001156,0.001156
136,1676.76,0.03109,0.94264,1,0.19033,0.00109,0.00109,0.00109
137,1689.18,0.03146,0.94264,1,0.18566,0.001024,0.001024,0.001024
138,1702.44,0.03167,0.94311,1,0.18884,0.000958,0.000958,0.000958
139,1715.61,0.03414,0.94358,1,0.18514,0.000892,0.000892,0.000892
140,1728.97,0.02971,0.94452,1,0.18681,0.000826,0.000826,0.000826
141,1768.72,0.02802,0.94546,1,0.18551,0.00076,0.00076,0.00076
142,1779.64,0.02882,0.94499,1,0.1875,0.000694,0.000694,0.000694
143,1790.58,0.0318,0.94499,1,0.18709,0.000628,0.000628,0.000628
144,1801.99,0.02468,0.94499,1,0.18683,0.000562,0.000562,0.000562
145,1813.55,0.02469,0.94546,1,0.18698,0.000496,0.000496,0.000496
146,1825.59,0.02462,0.9464,1,0.18862,0.00043,0.00043,0.00043
147,1837.78,0.02287,0.9464,1,0.1849,0.000364,0.000364,0.000364
148,1850,0.02371,0.9464,1,0.18988,0.000298,0.000298,0.000298
149,1862.44,0.02577,0.94687,1,0.19195,0.000232,0.000232,0.000232
150,1874.93,0.02311,0.94687,1,0.18805,0.000166,0.000166,0.000166
