epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
78,254.505,0.8191,0.70817,1,0.4707,0.000819831,0.000819831,0.000819831
79,257.368,0.47,0.72374,1,0.43795,0.000808828,0.000808828,0.000808828
80,260.237,0.65591,0.74319,1,0.34819,0.000797826,0.000797826,0.000797826
81,263.198,0.46377,0.7821,1,0.32526,0.000786824,0.000786824,0.000786824
82,266.208,0.50045,0.75486,1,0.43001,0.000775822,0.000775822,0.000775822
83,269.342,0.46994,0.74319,1,0.64315,0.00076482,0.00076482,0.00076482
84,272.632,0.46088,0.75486,1,0.29079,0.000753817,0.000753817,0.000753817
85,275.572,0.4624,0.76265,1,0.52287,0.000742815,0.000742815,0.000742815
86,278.77,0.45754,0.75097,1,0.4047,0.000731813,0.000731813,0.000731813
87,282.025,0.46201,0.77043,1,0.2905,0.000720811,0.000720811,0.000720811
88,285.276,0.44638,0.76654,1,0.8134,0.000709809,0.000709809,0.000709809
89,288.631,0.45417,0.77821,1,0.36051,0.000698806,0.000698806,0.000698806
90,291.938,0.73661,0.76654,1,0.39941,0.000687804,0.000687804,0.000687804
91,295.303,0.47645,0.70428,1,0.48836,0.000676802,0.000676802,0.000676802
92,298.679,0.50463,0.6965,1,0.39726,0.0006658,0.0006658,0.0006658
93,302.05,0.68773,0.75486,1,0.6193,0.000654798,0.000654798,0.000654798
94,305.641,0.51329,0.74708,1,0.35976,0.000643795,0.000643795,0.000643795
95,308.938,0.5091,0.75875,1,0.28679,0.000632793,0.000632793,0.000632793
96,312.25,0.63041,0.78599,1,0.3422,0.000621791,0.000621791,0.000621791
97,315.47,0.56023,0.76265,1,0.29267,0.000610789,0.000610789,0.000610789
98,318.604,0.49003,0.76265,1,0.47965,0.000599787,0.000599787,0.000599787
99,321.695,0.48476,0.77043,1,0.73315,0.000588784,0.000588784,0.000588784
100,324.78,0.48411,0.71206,1,0.94678,0.000577782,0.000577782,0.000577782
101,327.912,0.6647,0.77432,1,0.47526,0.00056678,0.00056678,0.00056678
102,330.96,0.53184,0.75097,1,0.42879,0.000555778,0.000555778,0.000555778
103,334.054,0.50287,0.74319,1,0.68734,0.000544776,0.000544776,0.000544776
104,337.3,0.44729,0.77432,1,0.91699,0.000533773,0.000533773,0.000533773
105,340.781,0.68996,0.76654,1,0.51725,0.000522771,0.000522771,0.000522771
106,343.891,0.47548,0.77043,1,0.29453,0.000511769,0.000511769,0.000511769
107,347.004,0.55929,0.77821,1,0.5485,0.000500767,0.000500767,0.000500767
108,350.569,0.52293,0.76654,1,0.35583,0.000489765,0.000489765,0.000489765
109,353.962,0.4381,0.76654,1,0.2876,0.000478762,0.000478762,0.000478762
110,357.116,0.46047,0.77043,1,0.34273,0.00046776,0.00046776,0.00046776
111,360.019,0.63374,0.77821,1,0.41423,0.000456758,0.000456758,0.000456758
112,363.015,0.47179,0.75486,1,0.77669,0.000445756,0.000445756,0.000445756
113,365.984,0.55179,0.76265,1,0.5166,0.000434754,0.000434754,0.000434754
114,368.928,0.53113,0.71984,1,0.62394,0.000423751,0.000423751,0.000423751
115,372.176,0.50497,0.75486,1,0.36877,0.000412749,0.000412749,0.000412749
116,375.242,0.54167,0.75875,1,0.2876,0.000401747,0.000401747,0.000401747
117,378.565,0.4959,0.7393,1,0.76725,0.000390745,0.000390745,0.000390745
118,381.88,0.54505,0.72763,1,0.40352,0.000379743,0.000379743,0.000379743
119,385.167,0.50604,0.76265,1,0.48779,0.00036874,0.00036874,0.00036874
120,388.564,0.49136,0.74708,1,0.35067,0.000357738,0.000357738,0.000357738
121,392.085,0.47725,0.75486,1,0.48942,0.000346736,0.000346736,0.000346736
122,395.541,0.47196,0.72763,1,0.69206,0.000335734,0.000335734,0.000335734
123,398.884,0.57459,0.73152,1,0.33185,0.000324732,0.000324732,0.000324732
124,402.232,0.49372,0.76265,1,0.44987,0.000313729,0.000313729,0.000313729
125,405.748,0.50057,0.75097,1,0.29435,0.000302727,0.000302727,0.000302727
126,408.847,0.4608,0.75097,1,0.61304,0.000291725,0.000291725,0.000291725
127,411.88,0.481,0.75875,1,0.7522,0.000280723,0.000280723,0.000280723
128,414.993,0.51348,0.77821,1,0.56323,0.000269721,0.000269721,0.000269721
129,418.019,0.46358,0.76265,1,0.59041,0.000258718,0.000258718,0.000258718
130,421.082,0.45189,0.77821,1,0.3407,0.000247716,0.000247716,0.000247716
131,424.04,0.53265,0.7821,1,0.42765,0.000236714,0.000236714,0.000236714
132,427.002,0.54494,0.76265,1,0.28507,0.000225712,0.000225712,0.000225712
133,429.973,0.47515,0.77043,1,0.58415,0.00021471,0.00021471,0.00021471
134,433.313,0.46697,0.76654,1,0.41846,0.000203707,0.000203707,0.000203707
135,436.998,0.48654,0.75486,1,0.32163,0.000192705,0.000192705,0.000192705
136,440.206,0.48778,0.76265,1,0.34916,0.000181703,0.000181703,0.000181703
137,443.421,0.53496,0.77821,1,0.66048,0.000170701,0.000170701,0.000170701
138,446.642,0.45476,0.77432,1,0.34277,0.000159699,0.000159699,0.000159699
139,449.883,0.4281,0.77821,1,0.34627,0.000148696,0.000148696,0.000148696
140,453.054,0.61801,0.7821,1,0.30077,0.000137694,0.000137694,0.000137694
