epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
76,252.604,0.02103,0.9026,1,0.53467,0.00104813,0.00104813,0.00104813
77,254.511,0.02383,0.91321,1,0.5166,0.00103987,0.00103987,0.00103987
78,260.653,0.02397,0.91032,1,0.51123,0.00103162,0.00103162,0.00103162
79,262.565,0.01652,0.91514,1,0.49097,0.00102337,0.00102337,0.00102337
80,264.52,0.01676,0.9161,1,0.53906,0.00101512,0.00101512,0.00101512
81,269.655,0.01895,0.91418,1,0.61035,0.00100687,0.00100687,0.00100687
82,271.587,0.01524,0.91225,1,0.67334,0.000998616,0.000998616,0.000998616
83,273.526,0.01256,0.91032,1,0.63574,0.000990365,0.000990365,0.000990365
84,275.658,0.01342,0.9055,1,0.57373,0.000982113,0.000982113,0.000982113
85,277.668,0.00989,0.90067,1,0.55322,0.000973861,0.000973861,0.000973861
86,283.609,0.00936,0.90357,1,0.56885,0.00096561,0.00096561,0.00096561
87,285.54,0.01105,0.91225,1,0.53809,0.000957358,0.000957358,0.000957358
88,287.467,0.01156,0.91225,1,0.54883,0.000949106,0.000949106,0.000949106
89,293.197,0.01328,0.92093,1,0.54736,0.000940855,0.000940855,0.000940855
90,295.222,0.01588,0.92093,1,0.49854,0.000932603,0.000932603,0.000932603
91,297.339,0.01764,0.90743,1,0.45996,0.000924352,0.000924352,0.000924352
92,299.329,0.0171,0.90743,1,0.5,0.0009161,0.0009161,0.0009161
93,301.271,0.01447,0.91032,1,0.53027,0.000907848,0.000907848,0.000907848
94,307.339,0.00867,0.91321,1,0.55176,0.000899597,0.000899597,0.000899597
95,309.348,0.00998,0.91707,1,0.54932,0.000891345,0.000891345,0.000891345
96,311.324,0.0101,0.91514,1,0.54785,0.000883093,0.000883093,0.000883093
97,317.5,0.01235,0.91707,1,0.5293,0.000874842,0.000874842,0.000874842
98,319.443,0.00972,0.9161,1,0.48706,0.00086659,0.00086659,0.00086659
99,321.397,0.00903,0.91225,1,0.49829,0.000858338,0.000858338,0.000858338
100,323.552,0.01483,0.91321,1,0.47046,0.000850087,0.000850087,0.000850087
101,325.534,0.01818,0.91128,1,0.51416,0.000841835,0.000841835,0.000841835
102,331.495,0.01148,0.9161,1,0.57666,0.000833583,0.000833583,0.000833583
103,333.458,0.00387,0.91321,1,0.60742,0.000825332,0.000825332,0.000825332
104,335.362,0.01226,0.91225,1,0.59131,0.00081708,0.00081708,0.00081708
105,341.314,0.00687,0.9161,1,0.55811,0.000808828,0.000808828,0.000808828
106,344.103,0.01225,0.91996,1,0.53174,0.000800577,0.000800577,0.000800577
107,346.136,0.00881,0.92285,1,0.52881,0.000792325,0.000792325,0.000792325
108,348.182,0.00394,0.91514,1,0.54004,0.000784073,0.000784073,0.000784073
109,350.14,0.00721,0.91128,1,0.51904,0.000775822,0.000775822,0.000775822
110,354.035,0.00704,0.91514,1,0.48291,0.00076757,0.00076757,0.00076757
111,356.001,0.00852,0.91225,1,0.49414,0.000759318,0.000759318,0.000759318
112,357.99,0.00742,0.91996,1,0.51758,0.000751067,0.000751067,0.000751067
113,363.595,0.00595,0.919,1,0.54053,0.000742815,0.000742815,0.000742815
114,365.552,0.00804,0.91418,1,0.5752,0.000734564,0.000734564,0.000734564
115,367.489,0.01191,0.91418,1,0.58594,0.000726312,0.000726312,0.000726312
116,369.424,0.00386,0.9161,1,0.58838,0.00071806,0.00071806,0.00071806
117,371.393,0.00993,0.91707,1,0.5708,0.000709809,0.000709809,0.000709809
118,377.255,0.00443,0.91803,1,0.53857,0.000701557,0.000701557,0.000701557
119,379.172,0.00269,0.91321,1,0.51855,0.000693305,0.000693305,0.000693305
120,381.111,0.01329,0.91707,1,0.50391,0.000685054,0.000685054,0.000685054
121,387.296,0.00519,0.92285,1,0.50049,0.000676802,0.000676802,0.000676802
